-2.29,-2.29,-2.2448,0.89555,0.89555,0.88263,2.2128,-1.5206,-1.5206,-0.89424,0.21071,1.571,1.571,0.45962,-2.5947,-2.5947,-0.81667,-0.02072,1.3078,1.3078,-0.42197,-0.78549,-0.78549,-0.43071,-0.26093,-0.26093,1.0634,-0.8328,-0.8328,-0.98446,0.9771,0.9771,0.93926,-0.46049,-0.46049,0.13064,-0.32519,-0.32519,1.2485,-0.45609,-0.45609,-0.52134,-0.24532,0.27878,1.0127,1.0127,-0.459,0.19652,0.19652,-0.84747,0.57367,0.57367,-0.14091,-0.65583,-0.65583,-0.24605,0.36345,0.36345,-0.014664,-0.38113,-0.38113,-0.13299,-0.24216,-0.24216,0.1685,0.067871,0.067871,0.022896,0.60299,0.60299,0.027745,0.086982,0.086982,-0.49783,-0.10802,-0.10802,-0.26239,-0.036337,-0.036337,0.61528,0.19699,0.19699,-0.010022,-0.42336,-0.42336,-0.37879,-0.040933,-0.040933,0.072511,0.51567,0.51567,-0.49217,-0.074513,-0.074513,-0.054397,-0.020527,-0.020527,0.39342,-0.13129,-0.13129,0.8058,0.12315,0.12315,0.16562,0.13912,0.13912,-0.60829,0.66773,0.66773,0.22788,0.81253,0.81253,-0.16954,0.21122,0.21122,0.50591,-0.10497,-0.10497,0.42348,0.33917,0.33917,0.50013,0.061667,0.061667,-0.12416,-0.4114,-0.4114,-0.12678,0.19603,0.19603,-0.097997,-0.11798,-0.11798,-0.67842,0.20973,0.20973,0.14701,0.26127,0.26127,-0.6039,0.22272,0.22272,0.12628,0.19305,0.19305,0.011793,-0.34419,-0.34419,-0.12901,0.014081,0.014412,-0.25731,-0.11205,-0.11205,0.25377,-0.018238,-0.018238,0.029203,0.029203,-0.40195,-0.6265,-0.50927,-0.50927,-0.011576,-0.18575,-0.18575,-0.22065,-0.39511,-0.39511,-0.77647,-0.41534,-0.41534,-0.54562,0.29258,0.29258,0.14736,0.0013162,0.0013162,-0.12875,-0.19441,-0.19441,-0.42269,0.0010901,0.0010901,-0.023452,-0.05912,-0.05912,-0.47297,-0.87256,-0.87256,-0.36014,-0.44506,-0.44506,-0.30522,-0.053045,-0.053045,-0.58722,-0.66756,-0.66756,0.22539,-0.19963,-0.19963,0.3487,0.3487,-0.46317,0.11032,0.11032,-0.3506,-0.91703,-0.83621,-0.83621,-0.93701,-0.60976,-0.60976,-0.73732,-0.73094,-0.73094,-1.3425,-0.0076316,-0.0076316,-0.71142,0.13065,0.13065,-0.39689,-0.22375,-0.22375,-0.42396,0.25657,0.25657,-0.1677,-0.1673,0.036047,0.0023087,0.0023087,-0.066796,0.10067,0.10067,-0.058437,-0.29946,-0.29946,0.017687,0.017687,-0.65086,0.45198,-0.32169,-0.32169,-0.53292,-0.80195,-0.052485,-0.052485,0.27276,0.27276,-0.23832,0.23032,-0.018852,-0.018852,0.77752,-0.4934,0.26746,0.26746,-0.14099,-0.14099,-0.44901,0.7591,0.3931,0.3931,-0.10504,-0.10504,-0.11803,-0.14485,0.25096,0.25096,-0.58574,0.38826,0.38826,-0.28208,0.19693,0.19693,-0.38037,-0.38037,-0.26197,-0.26197,0.18332,0.57544,0.57544,0.57557,-0.0050211,0.56153,0.56153,0.16969,0.060854,0.060854,0.077965,0.1975,-0.303,-0.303,-0.13538,-0.47807,-0.47807,0.45169,-0.39609,-0.39609,-0.46044,-0.18068,-0.18068,-0.266,-0.266,0.49956,0.022073,0.022073,0.096843,-0.20512,-0.20512,-0.44549,-0.055008,0.71911,0.22822,0.22822,0.045352,-0.57477,-0.57477,0.51274,-0.59163,0.30379,0.15196,0.15196,0.31542,0.54631,0.54631,-0.83379,0.5786,0.5786,-0.46587,-0.014521,-0.014521,-0.28744,0.5197,0.5197,0.034054,0.034054,0.39073,-0.0082932,-0.0082932,0.59244,0.59244,-0.21698,-0.5694,-0.5694,-0.43833,-0.43833,-0.14683,0.33011,0.33011,0.12972,0.12972,0.20698,-0.5875,-0.5875,0.25378,-0.42961,-0.42961,-0.21719,-0.31561,-0.31561,0.17309,0.17309,0.19276,0.32306,-0.059825,-0.059825,0.014657,-0.1412,-0.1412,0.36077,-0.61881,-0.61881,-0.23235,0.49422,0.49422,0.3464,0.36062,0.36062,-0.44169,-0.44169,-0.44169,-0.053682,-0.053682,0.099249,0.4948,0.4948,0.38991,0.45465,0.45465,-0.11359,-0.11359,-0.15999,-0.15999,0.52794,0.16329,0.16329,0.5903,0.5903,0.98347,0.71564,0.62388,0.19413,0.92876,0.92876,0.093429,0.52061,0.52061,0.62555,0.58765,0.58765,-0.049908,0.0077699,0.0077699,0.32058,0.29513,0.29513,0.070057,0.073832,0.073832,-0.51839,-0.13807,-0.13807,-0.13483,-0.087936,-0.087936,-0.60519,-0.52949,-0.52949,-0.51093,-0.85923,-0.85923,0.039109,-0.072482,-0.072482,0.26986,-0.38651,-0.38651,-0.64268,-0.51615,-0.51615,-0.372,-0.037737,-0.037737,-0.15158,-0.65745,-0.65745,-1.3748,-0.9506,-0.9506,-0.58606,-0.09567,-0.09567,-0.15262,-0.8877,-0.35142,-0.35142,-0.78635,-0.78635,0.088771,0.088771,-0.46087,-0.23722,-0.24124,-0.33029,-0.17653,-0.17653,0.32502,0.32502,0.23997,-0.11739,0.096766,0.096766,-0.31094,-0.31094,0.30464,-0.067174,0.18571,0.18571,0.1419,-0.16759,-0.16759,0.43229,-0.1026,0.23873,0.65119,0.65119,0.32921,-0.096558,-0.096558,-1.0396,0.94523,0.94523,1.0014,-0.037554,-0.25824,-0.25824,-0.24735,0.10108,0.80184,0.71206,0.71206,0.95911,0.95911,0.56577,-0.051697,-0.014882,-0.014882,-0.031737,-0.031737,0.80514,0.084721,0.084721,0.11675,-0.20722,-0.20722,0.21089,-0.13956,-0.13956,-0.57271,-0.42343,-0.42343,-0.50969,-0.37436,-0.73059,-1.2057,-1.2057,-0.62494,-0.42774,-0.42774,-0.53041,-0.43251,-0.43251,-0.18033,-0.13268,-0.13268,-0.44917,-0.34481,-0.34481,-1.0009,-0.57855,-0.57855,-0.88149,-0.82881,-0.82881,-0.50324,-1.0136,-1.0136,-0.76715,-0.76715,-0.70946,-0.70946,-0.52812,-0.24471,-0.24471,-0.6025,-0.6025,-0.22683,0.10048,0.16746,0.16746,-0.016585,-0.016585,0.31492,0.31492,-0.14503,0.32138,0.32138,0.01606,0.0021188,0.0021188,0.20967,0.20967,0.14907,-0.057171,-0.10902,-0.10902,-0.24805,0.2974,0.2974,-0.43325,0.37529,0.37529,-0.15222,0.14832,0.14832,-0.97533,0.064234,0.064234,-0.44287,-0.31456,-0.10328,-0.86993,-0.86993,-0.22636,0.18213,0.18213,-0.44059,-0.44059,-0.27623,-1.206,0.044978,0.044978,-1.0288,-0.38595,-0.38595,-0.16671,0.18894,0.18894,-0.36044,-0.9196,-0.9196,0.27456,-0.50083,-0.50083,0.94538,-0.82949,0.86595,0.86595,-0.2647,-0.2647,-0.082007,-0.72767,-0.72767,0.034565,0.24597,0.24597,0.52413,0.52413,-0.3894,-0.3894,0.073139,0.073139,0.32488,0.054099,0.054099,-0.035919,0.19718,-0.21632,-0.21632,-0.24879,-0.41067,-0.41067,0.091878,0.78124,0.78124,0.27297,0.27297,0.039206,-0.23399,0.19267,0.19267,0.70152,-0.38219,-0.38219,0.39976,0.57662,0.57662,0.33871,-0.13103,-0.13103,-0.55131,0.34045,0.34045,0.089995,0.73598,0.73598,0.18528,0.60621,0.60621,0.10501,-0.1,-0.1,-1.0115,0.055524,0.055524,-0.29521,0.41021,0.41021,-0.2581,-0.17399,-0.17399,-0.19392,-0.19392,0.21891,-0.42147,-0.13458,-0.13458,-0.66934,-0.44413,-0.44413,-0.70105,-0.36131,-0.36131,-0.42469,-0.42469,-0.88753,-0.0086412,-0.59725,-0.59725,-0.042234,-0.46313,-0.46313,-0.48594,-0.48241,-0.48241,-0.20048,-0.1508,-0.1508,0.20113,0.20113,0.025637,0.025637,-0.13485,-0.018217,-0.018217,-0.42197,-0.42197,-0.22024,-0.15062,-0.20935,0.89633,-0.5989,-0.5989,0.31674,0.31674,-0.19565,-0.35931,0.059202,0.059202,-0.23498,0.43629,0.43629,0.47518,0.048442,0.048442,0.024308,-0.59593,-0.59593,-0.34038,-0.34038,0.50916,-0.28618,1.0741,1.0741,-0.11965,-0.12386,-0.12386,-0.16913,-0.16913,-0.67473,-0.67473,-0.0056929,-0.0056929,-0.0054548,-0.46506,0.29804,0.29804,-0.09546,0.002014,0.002014,-0.13705,-0.14918,-0.14918,-0.34697,-0.14422,-0.14422,0.5347,0.13552,0.13552,-0.16816,0.40047,-0.19347,0.18493,0.18493,-0.39616,0.020026,0.020026,0.21979,0.014155,0.014155,0.17685,0.17685,0.17699,-0.15613,-0.6428,-0.6428,-0.5618,0.32281,0.32281,0.028932,-0.052995,-0.052995,-0.21455,-0.2793,-0.2793,-0.33,-0.33,0.038988,0.29826,0.29404,0.29404,0.049665,0.11096,0.11096,0.19714,-0.0040133,-0.0040133,0.075268,-0.33303,-0.33303,0.29367,0.66292,0.66292,0.45848,0.45848,0.15737,-0.28132,-0.74957,-0.74957,-0.53802,0.40643,0.40643,0.20986,0.39709,0.39709,-0.45652,0.073566,0.073566,-0.77955,-0.77955,-0.38121,-0.15603,0.38715,0.38715,0.4323,-0.087752,-0.20082,0.026161,0.026161,-0.34569,0.3113,0.3113,0.13162,0.10525,0.05358,-0.81674,-0.81674,0.057418,-0.71139,-0.71139,-0.3731,0.049835,0.049835,-0.74697,-0.24403,-0.24403,-0.49709,-0.28042,-0.28042,-0.61168,-0.74206,-0.74206,-0.40496,0.54119,0.54119,-0.17744,-0.25766,-0.25766,-1.1047,-0.53967,-0.53967,0.23762,0.52772,0.044554,0.14483,0.14483,-0.34286,-0.34286,-0.77163,-0.77163,-0.12477,-0.50632,-0.50632,0.0020615,-0.0088384,-0.0088384,0.1506,-0.87325,-0.87325,-0.78514,-0.31912,-0.31912,0.20373,0.15012,0.15012,0.29282,0.29282,0.38498,-0.42926,0.11428,0.11428,-0.93429,-0.46374,-0.46374,0.31369,0.52066,0.52066,0.51323,-0.050723,0.40804,0.40804,-0.076585,-0.076585,-0.07652,0.11986,0.060481,0.049121,0.080744,-0.2632,-0.2632,-0.16639,-0.16639,0.25338,-0.13478,0.31165,0.31165,0.31803,-0.077928,-0.077928,0.44479,0.72273,0.21616,0.21616,-0.17133,-0.17133,-0.44975,0.35213,0.35213,0.083406,-0.42697,-0.42697,0.98991,0.98991,0.31592,0.18395,0.18395,0.37307,0.37307,-0.23907,0.23826,0.23826,0.48563,0.48563,0.2741,0.2741,1.6682,0.92636,0.92636,0.062018,0.48645,0.48645,0.15048,0.15048,0.55785,1.0467,0.72584,0.72584,1.2071,1.2071,0.56293,0.56293,0.74518,0.74518,0.24069,-0.18566,-0.18566,0.66321,0.66321,0.40325,0.4668,0.4668,0.61359,0.18521,-0.34738,0.89495,0.89495,-0.15179,-0.15179,0.0028062,-0.68142,-0.68142,-0.98642,-0.98642,-0.14633,-0.33018,-0.76562,-0.86118,-0.86118,-0.66401,-0.66401,0.080533,0.080533,0.060009,-0.5396,-0.5396,-0.049952,-1.1474,-1.1474,-0.35632,-0.21626,-0.42752,-0.42752,-0.036632,-0.17516,-0.17516,-0.84362,-0.84362,-0.35954,-0.3856,-0.3856,-0.24822,-0.90145,-0.90145,-0.63914,-0.63914,0.32972,-1.0728,-1.0728,-0.45683,-1.722,-1.722,-1.539,-1.539,0.19871,0.31857,0.31857,-0.3017,-0.43495,-0.43495,-0.74346,-0.74346,-0.76176,-0.40895,-0.40895,-0.14596,-0.14596,-0.26781,-0.20887,-0.20887,0.044479,-0.59565,-0.59565,-0.92186,-0.92186,-1.0122,-0.28187,-0.50003,-0.50003,0.64541,-0.50531,-0.50531,-0.033074,-0.51966,-0.51966,-0.46071,-0.39051,-0.39051,0.12037,0.53351,0.53351,0.30065,0.30065,0.18975,-0.4405,-0.024775,-0.55704,-0.55704,0.35278,0.35278,-0.38069,0.6593,0.6593,-0.15424,-0.21332,-0.21332,-0.73781,-0.88832,-0.63229,-0.63229,-0.16773,-0.29534,-0.29534,-0.26239,-0.26239,0.29012,0.24494,-0.4758,-0.4758,-0.34528,0.27778,0.27778,0.032175,0.53881,0.53881,-0.16017,0.28678,0.28678,-0.3467,-0.3467,-0.55367,-0.7943,-0.7943,0.12053,-0.24768,-0.24768,0.18514,0.18514,0.23656,-0.36657,-0.80575,-1.0385,-1.0385,-0.37684,-0.37684,0.054917,0.054917,0.27386,-0.97164,0.15664,0.15664,-0.49813,-0.49813,-0.23072,-0.23072,-0.42198,-0.42198,-0.25387,0.62546,0.62546,-0.43974,-0.25149,-1.1262,-1.1262,-1.541,-0.14606,-0.14606,-0.20123,0.15048,0.15048,0.11914,-0.84534,-0.84534,-0.43052,-0.46704,-0.46704,-0.40114,0.31414,0.31414,-0.50957,0.6768,0.6768,-0.12914,-0.29147,-0.29147,-0.24902,-1.4649,-1.4649,-0.66917,0.30331,0.30331,-0.022342,0.68213,0.68213,-0.31991,-0.20369,-0.20369,-0.059215,-0.39365,-0.39365,-0.69085,0.23437,0.23437,-0.58047,0.47292,0.47292,-0.15015,-0.20685,-0.20685,-0.46798,-0.46798,-0.41837,0.17272,-0.13062,-0.13062,-0.58021,-0.046558,-0.046558,0.42055,-0.19077,-0.19077,-0.4481,-1.3363,-1.3363,-0.53247,-0.22848,-0.22848,-0.12798,0.12664,0.12664,-0.24518,-1.2147,-1.2147,-0.74777,-0.95447,-0.95447,-0.57425,0.31525,0.31525,-0.039708,-0.26053,-0.26053,-0.27004,-0.6016,-0.6016,-0.60259,-0.77608,-0.77608,0.21906,0.44263,0.44263,0.42385,-0.1102,-0.1102,-1.0178,-1.3113,-1.3113,-0.57357,-0.0735,-0.0735,0.13748,-0.2541,-0.2541,0.17018,-0.14938,-0.14938,-0.5236,-0.31148,-0.31148,-0.5652,0.14201,0.14201,0.47107,0.46269,0.46269,-0.40237,-0.054855,-0.054855,-0.67171,0.23954,0.23954,0.76759,0.60868,0.10356,0.10356,-0.26681,0.77411,-0.70694,0.16924,0.16924,0.9467,0.9467,0.17703,0.41651,0.41651,-0.30005,-1.1392,-1.1392,-0.68938,-0.68938,-0.49597,-0.1747,-0.1747,-0.76493,-0.51342,-0.51342,-1.6779,-0.078313,-0.078313,-0.5462,0.023484,0.023484,-0.24912,-0.24912,0.49061,0.34132,-0.40225,-0.40225,0.18463,-0.35371,-0.35371,-0.80299,0.51944,0.51944,1.1448,0.39386,0.39386,0.36619,-0.95905,-0.95905,-1.6352,-1.3374,-0.13025,0.41815,0.41815,-0.80379,-0.16359,-0.16359,-0.64645,-0.53108,-0.53108,-0.8686,-0.16069,-0.16069,0.0069508,0.28912,0.28912,-0.16021,-0.64101,-0.64101,-0.84565,-0.84565,-0.37275,-0.37275,-0.3656,-0.3656,0.55696,-0.48633,-0.48633,0.18292,0.18292,-0.89557,-0.89557,-0.1614,-0.1614,-1.082,-0.09684,-0.30384,-0.30384,0.16561,-0.12094,0.20741,0.20741,-0.42266,-0.27999,-0.27999,-0.13238,-0.1725,-0.1725,0.15266,0.019322,0.019322,-0.018344,-0.21433,-0.21433,0.054122,0.22462,0.22462,-0.14846,-1.1171,-1.1171,0.17584,-0.26316,-0.26316,-0.062679,-0.14273,-0.14273,0.32677,-0.049667,-0.049667,-0.1416,-0.1416,-0.26606,0.073126,-0.025041,-0.025041,-0.30822,-0.22829,-0.22829,0.72591,0.72591,-0.38058,0.1619,0.1619,-0.93706,-0.62599,0.22476,0.22476,0.29154,0.29154,0.57045,0.57045,-0.53323,0.26412,0.26412,-0.45667,-0.34069,-0.34069,-0.15862,-0.092008,-0.092008,0.70793,0.44735,0.44735,-0.41391,-0.41391,-0.091676,-0.48536,0.19102,0.19102,-0.53966,0.62784,0.62784,0.31413,-0.092037,-0.092037,0.30942,-0.098733,-0.098733,0.31703,-0.43174,-0.43174,0.52203,-0.057068,-0.057068,-0.24801,0.28428,0.28428,-0.50529,0.056282,-0.34188,-0.26669,-0.26669,-0.50312,-0.89107,-0.89107,-0.070015,-0.60951,-0.60951,-0.55491,0.042338,0.042338,-0.86423,-0.23385,-0.23385,-0.099626,-0.51221,-0.51221,-0.44885,-0.97978,-0.97978,-0.17326,-0.34105,-0.34105,-0.070526,-0.070526,-0.81552,-0.81552,0.14394,0.19903,0.19903,0.027293,0.027293,0.16906,-0.68069,-0.68069,-0.56765,-0.28206,0.55834,-0.056928,-0.72168,-0.72168,-0.84857,-0.68364,-0.68364,-0.73538,-0.069208,-0.069208,-0.31297,-0.16444,-0.16444,-0.76077,-0.60295,-0.80957,-0.64017,-0.64017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
